lap_n,stint_n,compounds,pit_laps,team,rain,driver_name,grid_pos,pit_count,final,location
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 2.0]",Toro Rosso,0,GAS,11,2,18.0,Yas Island
53.0,2.0,"['HARD', 'MEDIUM']","[1.0, 25.0]",Williams,0,KUB,19,2,19.0,Yas Island
45.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 6.0, 24.0]",Racing Point,0,STR,12,3,18.0,Yas Island
68.0,3.0,"['SOFT', 'HARD']","[1.0, 25.0]",Mercedes,0,BOT,1,2,nan,Barcelona
67.0,4.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 25.0, 50.0]",Ferrari,0,LEC,7,3,nan,Barcelona
67.0,4.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 25.0, 50.0]",McLaren,0,NOR,3,3,nan,Barcelona
67.0,3.0,"['SOFT', 'HARD']","[1.0, 25.0]",Mercedes,0,HAM,5,2,nan,Barcelona
67.0,4.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 25.0, 51.0]",McLaren,0,SAI,8,3,nan,Barcelona
67.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 25.0]",Racing Point,0,PER,6,2,nan,Barcelona
67.0,3.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",AlphaTauri,0,GAS,12,2,nan,Barcelona
67.0,3.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",Renault,0,OCO,14,2,nan,Barcelona
67.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 24.0, 54.0]",Alfa Romeo Racing,0,GIO,18,3,nan,Barcelona
67.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 25.0, 50.0]",Ferrari,0,VET,11,3,nan,Barcelona
67.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 26.0, 51.0]",Williams,0,LAT,20,3,nan,Barcelona
65.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 25.0, 50.0]",AlphaTauri,0,KVY,13,3,nan,Barcelona
63.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 25.0, 50.0]",Red Bull Racing,0,ALB,4,3,nan,Barcelona
49.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 20.0, 47.0]",Alfa Romeo Racing,0,RAI,19,3,nan,Barcelona
45.0,2.0,"['MEDIUM', 'HARD']","[1.0, 21.0]",Williams,0,RUS,17,2,nan,Barcelona
44.0,2.0,"['MEDIUM', 'HARD']","[1.0, 20.0]",Haas F1 Team,0,GRO,15,2,14.0,Barcelona
20.0,1.0,['MEDIUM'],[1.0],Haas F1 Team,0,MAG,16,1,nan,Barcelona
15.0,1.0,['SOFT'],[1.0],Racing Point,0,STR,9,1,14.0,Barcelona
12.0,1.0,['SOFT'],[1.0],Renault,0,RIC,10,1,17.0,Barcelona
10.0,1.0,['MEDIUM'],[1.0],Red Bull Racing,0,VER,2,1,18.0,Barcelona
68.0,3.0,"['SOFT', 'HARD']","[1.0, 25.0]",Mercedes,0,BOT,1,2,nan,Barcelona
67.0,4.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 25.0, 50.0]",Ferrari,0,LEC,7,3,nan,Barcelona
67.0,4.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 25.0, 50.0]",McLaren,0,NOR,3,3,nan,Barcelona
67.0,3.0,"['SOFT', 'HARD']","[1.0, 25.0]",Mercedes,0,HAM,5,2,nan,Barcelona
67.0,4.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 25.0, 51.0]",McLaren,0,SAI,8,3,nan,Barcelona
67.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 25.0]",Racing Point,0,PER,6,2,nan,Barcelona
67.0,3.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",AlphaTauri,0,GAS,12,2,nan,Barcelona
67.0,3.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",Renault,0,OCO,14,2,nan,Barcelona
67.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 24.0, 54.0]",Alfa Romeo Racing,0,GIO,18,3,nan,Barcelona
67.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 25.0, 50.0]",Ferrari,0,VET,11,3,nan,Barcelona
67.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 26.0, 51.0]",Williams,0,LAT,20,3,nan,Barcelona
65.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 25.0, 50.0]",AlphaTauri,0,KVY,13,3,nan,Barcelona
63.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 25.0, 50.0]",Red Bull Racing,0,ALB,4,3,nan,Barcelona
49.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 20.0, 47.0]",Alfa Romeo Racing,0,RAI,19,3,nan,Barcelona
45.0,2.0,"['MEDIUM', 'HARD']","[1.0, 21.0]",Williams,0,RUS,17,2,nan,Barcelona
44.0,2.0,"['MEDIUM', 'HARD']","[1.0, 20.0]",Haas F1 Team,0,GRO,15,2,14.0,Barcelona
20.0,1.0,['MEDIUM'],[1.0],Haas F1 Team,0,MAG,16,1,nan,Barcelona
15.0,1.0,['SOFT'],[1.0],Racing Point,0,STR,9,1,14.0,Barcelona
12.0,1.0,['SOFT'],[1.0],Renault,0,RIC,10,1,17.0,Barcelona
10.0,1.0,['MEDIUM'],[1.0],Red Bull Racing,0,VER,2,1,18.0,Barcelona
68.0,3.0,"['SOFT', 'HARD']","[1.0, 25.0]",Mercedes,0,BOT,1,2,nan,Spielberg
67.0,4.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 25.0, 50.0]",Ferrari,0,LEC,7,3,nan,Spielberg
67.0,4.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 25.0, 50.0]",McLaren,0,NOR,3,3,nan,Spielberg
67.0,3.0,"['SOFT', 'HARD']","[1.0, 25.0]",Mercedes,0,HAM,5,2,nan,Spielberg
67.0,4.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 25.0, 51.0]",McLaren,0,SAI,8,3,nan,Spielberg
67.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 25.0]",Racing Point,0,PER,6,2,nan,Spielberg
67.0,3.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",AlphaTauri,0,GAS,12,2,nan,Spielberg
67.0,3.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",Renault,0,OCO,14,2,nan,Spielberg
67.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 24.0, 54.0]",Alfa Romeo Racing,0,GIO,18,3,nan,Spielberg
67.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 25.0, 50.0]",Ferrari,0,VET,11,3,nan,Spielberg
67.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 26.0, 51.0]",Williams,0,LAT,20,3,nan,Spielberg
65.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 25.0, 50.0]",AlphaTauri,0,KVY,13,3,nan,Spielberg
63.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 25.0, 50.0]",Red Bull Racing,0,ALB,4,3,nan,Spielberg
49.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 20.0, 47.0]",Alfa Romeo Racing,0,RAI,19,3,nan,Spielberg
45.0,2.0,"['MEDIUM', 'HARD']","[1.0, 21.0]",Williams,0,RUS,17,2,nan,Spielberg
44.0,2.0,"['MEDIUM', 'HARD']","[1.0, 20.0]",Haas F1 Team,0,GRO,15,2,14.0,Spielberg
20.0,1.0,['MEDIUM'],[1.0],Haas F1 Team,0,MAG,16,1,nan,Spielberg
15.0,1.0,['SOFT'],[1.0],Racing Point,0,STR,9,1,14.0,Spielberg
12.0,1.0,['SOFT'],[1.0],Renault,0,RIC,10,1,17.0,Spielberg
10.0,1.0,['MEDIUM'],[1.0],Red Bull Racing,0,VER,2,1,18.0,Spielberg
71.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 28.0]",Mercedes,0,HAM,1,2,1.0,Spielberg
71.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 35.0]",Mercedes,0,BOT,4,2,2.0,Spielberg
71.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 25.0, 69.0]",Red Bull Racing,0,VER,2,3,3.0,Spielberg
71.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 36.0]",Red Bull Racing,0,ALB,6,2,4.0,Spielberg
71.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 40.0]",McLaren,0,NOR,9,2,5.0,Spielberg
71.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 39.0]",Racing Point,0,PER,17,2,6.0,Spielberg
71.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 34.0]",Racing Point,0,STR,12,2,7.0,Spielberg
71.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 38.0]",Renault,0,RIC,8,2,8.0,Spielberg
70.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 33.0, 67.0]",McLaren,0,SAI,3,3,9.0,Spielberg
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 37.0]",AlphaTauri,0,KVY,13,2,10.0,Spielberg
70.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 45.0]",Alfa Romeo Racing,0,RAI,16,2,11.0,Spielberg
70.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 32.0]",Haas F1 Team,0,MAG,15,2,12.0,Spielberg
70.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 38.0]",Haas F1 Team,0,GRO,0,2,13.0,Spielberg
70.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 40.0]",Alfa Romeo Racing,0,GIO,19,2,14.0,Spielberg
70.0,3.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 25.0, 50.0]",AlphaTauri,0,GAS,7,3,15.0,Spielberg
69.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 35.0]",Williams,0,RUS,11,2,16.0,Spielberg
69.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 33.0]",Williams,0,LAT,18,2,17.0,Spielberg
25.0,1.0,['SOFT'],[1.0],Renault,0,OCO,5,1,9.0,Spielberg
4.0,2.0,"['SOFT', 'HARD']","[1.0, 2.0]",Ferrari,0,LEC,14,2,19.0,Spielberg
1.0,1.0,['MEDIUM'],[1.0],Ferrari,0,VET,10,1,16.0,Spielberg
70.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'SOFT']","[1.0, 4.0, 67.0]",Mercedes,1,HAM,1,3,1.0,Budapest
70.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 5.0, 37.0]",Red Bull Racing,1,VER,7,3,2.0,Budapest
70.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 3.0, 50.0]",Mercedes,1,BOT,2,3,3.0,Budapest
70.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 53.0]",Racing Point,1,STR,3,3,4.0,Budapest
70.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 35.0]",Red Bull Racing,1,ALB,13,3,5.0,Budapest
69.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 30.0]",Ferrari,1,VET,5,3,6.0,Budapest
69.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 36.0]",Racing Point,1,PER,4,3,7.0,Budapest
69.0,3.0,"['INTERMEDIATE', 'MEDIUM']","[1.0, 5.0]",Renault,1,RIC,11,2,8.0,Budapest
69.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 41.0]",McLaren,1,SAI,9,3,10.0,Budapest
69.0,2.0,"['MEDIUM', 'HARD']","[1.0, 36.0]",Haas F1 Team,1,MAG,0,2,9.0,Budapest
69.0,3.0,"['INTERMEDIATE', 'SOFT', 'HARD']","[1.0, 3.0, 21.0]",Ferrari,1,LEC,6,3,11.0,Budapest
69.0,3.0,"['INTERMEDIATE', 'SOFT', 'HARD']","[1.0, 2.0, 19.0]",AlphaTauri,1,KVY,17,3,12.0,Budapest
69.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 5.0, 36.0]",McLaren,1,NOR,8,3,13.0,Budapest
69.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 5.0, 32.0]",Renault,1,OCO,14,3,14.0,Budapest
69.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 34.0]",Alfa Romeo Racing,1,RAI,20,3,16.0,Budapest
69.0,2.0,"['MEDIUM', 'HARD']","[1.0, 35.0]",Haas F1 Team,1,GRO,0,2,15.0,Budapest
69.0,4.0,"['INTERMEDIATE', 'SOFT', 'MEDIUM', 'HARD']","[1.0, 5.0, 21.0, 41.0]",Alfa Romeo Racing,1,GIO,19,4,17.0,Budapest
69.0,4.0,"['INTERMEDIATE', 'SOFT', 'MEDIUM']","[1.0, 5.0, 20.0]",Williams,1,RUS,12,3,18.0,Budapest
65.0,6.0,"['INTERMEDIATE', 'SOFT', 'MEDIUM', 'SOFT', 'HARD']","[1.0, 4.0, 5.0, 40.0, 53.0]",Williams,1,LAT,15,5,19.0,Budapest
15.0,2.0,"['INTERMEDIATE', 'SOFT']","[1.0, 4.0]",AlphaTauri,1,GAS,10,2,18.0,Budapest
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Mercedes,0,HAM,1,2,1.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 14.0, 51.0]",Red Bull Racing,0,VER,3,3,2.0,Silverstone
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Ferrari,0,LEC,4,2,3.0,Silverstone
52.0,2.0,"['SOFT', 'HARD']","[1.0, 13.0]",Renault,0,RIC,8,2,4.0,Silverstone
52.0,2.0,"['SOFT', 'HARD']","[1.0, 13.0]",McLaren,0,NOR,5,2,5.0,Silverstone
52.0,2.0,"['SOFT', 'HARD']","[1.0, 13.0]",Renault,0,OCO,9,2,6.0,Silverstone
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 13.0]",AlphaTauri,0,GAS,11,2,7.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 7.0, 31.0]",Red Bull Racing,0,ALB,12,3,8.0,Silverstone
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Racing Point,0,STR,6,2,9.0,Silverstone
52.0,2.0,"['SOFT', 'HARD']","[1.0, 13.0]",Ferrari,0,VET,10,2,10.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 14.0, 51.0]",Mercedes,0,BOT,2,3,11.0,Silverstone
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 13.0]",Williams,0,RUS,20,2,13.0,Silverstone
52.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 14.0, 52.0]",McLaren,0,SAI,7,3,14.0,Silverstone
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 13.0]",Alfa Romeo Racing,0,GIO,15,2,12.0,Silverstone
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 13.0]",Williams,0,LAT,18,2,15.0,Silverstone
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 37.0]",Haas F1 Team,0,GRO,17,2,16.0,Silverstone
51.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 13.0, 48.0]",Alfa Romeo Racing,0,RAI,16,3,17.0,Silverstone
12.0,1.0,['MEDIUM'],[1.0],AlphaTauri,0,KVY,19,1,nan,Silverstone
2.0,1.0,['MEDIUM'],[1.0],Haas F1 Team,0,MAG,14,1,nan,Silverstone
1.0,1.0,['HARD'],[1.0],Racing Point,0,HUL,13,1,nan,Silverstone
52.0,3.0,"['HARD', 'MEDIUM', 'HARD']","[1.0, 27.0, 33.0]",Red Bull Racing,0,VER,4,3,1.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 15.0]",Mercedes,0,HAM,2,2,2.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Mercedes,0,BOT,1,2,3.0,Silverstone
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 19.0]",Ferrari,0,LEC,8,2,4.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 7.0]",Red Bull Racing,0,ALB,9,2,5.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 19.0]",Racing Point,0,STR,6,2,6.0,Silverstone
52.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 16.0, 45.0]",Racing Point,0,HUL,3,3,7.0,Silverstone
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 23.0]",Renault,0,OCO,14,2,8.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 13.0]",McLaren,0,NOR,10,2,9.0,Silverstone
52.0,3.0,"['HARD', 'MEDIUM']","[1.0, 36.0]",AlphaTauri,0,KVY,16,2,10.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 8.0]",AlphaTauri,0,GAS,7,2,11.0,Silverstone
52.0,3.0,"['HARD', 'MEDIUM']","[1.0, 34.0]",Ferrari,0,VET,11,2,12.0,Silverstone
52.0,3.0,"['HARD', 'MEDIUM', 'HARD']","[1.0, 23.0, 35.0]",McLaren,0,SAI,12,3,13.0,Silverstone
51.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 27.0, 36.0]",Renault,0,RIC,5,3,14.0,Silverstone
51.0,2.0,"['HARD', 'MEDIUM']","[1.0, 27.0]",Alfa Romeo Racing,0,RAI,20,2,15.0,Silverstone
51.0,3.0,"['MEDIUM', 'HARD']","[1.0, 18.0]",Haas F1 Team,0,GRO,13,2,16.0,Silverstone
51.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 8.0, 34.0]",Alfa Romeo Racing,0,GIO,19,3,17.0,Silverstone
51.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 9.0, 40.0]",Williams,0,RUS,15,3,18.0,Silverstone
51.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 10.0, 47.0]",Williams,0,LAT,18,3,19.0,Silverstone
43.0,3.0,"['MEDIUM', 'HARD']","[1.0, 10.0]",Haas F1 Team,0,MAG,17,2,20.0,Silverstone
66.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 24.0]",Mercedes,0,HAM,1,2,1.0,Barcelona
66.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 22.0]",Red Bull Racing,0,VER,3,2,2.0,Barcelona
66.0,4.0,"['SOFT', 'MEDIUM', 'SOFT', 'MEDIUM']","[1.0, 24.0, 49.0, 65.0]",Mercedes,0,BOT,2,4,3.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 28.0, 43.0]",Racing Point,0,STR,5,3,5.0,Barcelona
65.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 30.0]",Racing Point,0,PER,4,2,4.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 42.0]",McLaren,0,SAI,7,2,6.0,Barcelona
65.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 30.0]",Ferrari,0,VET,11,2,7.0,Barcelona
65.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 18.0, 40.0]",Red Bull Racing,0,ALB,6,3,8.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 22.0]",AlphaTauri,0,GAS,10,2,9.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 45.0]",McLaren,0,NOR,8,2,10.0,Barcelona
65.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 36.0]",Renault,0,RIC,13,2,11.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 22.0]",AlphaTauri,0,KVY,12,2,12.0,Barcelona
65.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 35.0]",Renault,0,OCO,15,2,13.0,Barcelona
65.0,3.0,"['MEDIUM', 'SOFT']","[1.0, 45.0]",Alfa Romeo Racing,0,RAI,14,2,14.0,Barcelona
65.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 29.0]",Haas F1 Team,0,MAG,16,2,15.0,Barcelona
65.0,3.0,"['MEDIUM', 'SOFT']","[1.0, 46.0]",Alfa Romeo Racing,0,GIO,20,2,16.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 20.0]",Williams,0,RUS,18,2,17.0,Barcelona
64.0,3.0,"['MEDIUM', 'SOFT']","[1.0, 50.0]",Williams,0,LAT,19,2,18.0,Barcelona
64.0,3.0,"['MEDIUM', 'SOFT']","[1.0, 33.0]",Haas F1 Team,0,GRO,17,2,19.0,Barcelona
38.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 30.0]",Ferrari,0,LEC,9,2,20.0,Barcelona
44.0,2.0,"['MEDIUM', 'HARD']","[1.0, 12.0]",Mercedes,0,HAM,1,2,1.0,Spa-Francorchamps
44.0,2.0,"['MEDIUM', 'HARD']","[1.0, 12.0]",Mercedes,0,BOT,2,2,2.0,Spa-Francorchamps
44.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 12.0]",Red Bull Racing,0,VER,3,2,3.0,Spa-Francorchamps
44.0,2.0,"['SOFT', 'HARD']","[1.0, 12.0]",Renault,0,RIC,4,2,4.0,Spa-Francorchamps
44.0,2.0,"['SOFT', 'HARD']","[1.0, 12.0]",Renault,0,OCO,6,2,5.0,Spa-Francorchamps
44.0,2.0,['SOFT'],[1.0],Red Bull Racing,0,ALB,5,1,6.0,Spa-Francorchamps
44.0,2.0,['SOFT'],[1.0],McLaren,0,NOR,10,1,7.0,Spa-Francorchamps
44.0,2.0,"['HARD', 'MEDIUM']","[1.0, 27.0]",AlphaTauri,0,GAS,12,2,8.0,Spa-Francorchamps
44.0,2.0,"['SOFT', 'HARD']","[1.0, 12.0]",Racing Point,0,STR,9,2,9.0,Spa-Francorchamps
44.0,2.0,"['SOFT', 'HARD']","[1.0, 19.0]",Racing Point,0,PER,8,2,10.0,Spa-Francorchamps
44.0,2.0,"['MEDIUM', 'HARD']","[1.0, 12.0]",AlphaTauri,0,KVY,11,2,11.0,Spa-Francorchamps
44.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 11.0]",Alfa Romeo Racing,0,RAI,16,2,12.0,Spa-Francorchamps
44.0,2.0,"['MEDIUM', 'HARD']","[1.0, 12.0]",Ferrari,0,VET,14,2,13.0,Spa-Francorchamps
44.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 11.0, 25.0]",Ferrari,0,LEC,13,3,14.0,Spa-Francorchamps
44.0,2.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",Haas F1 Team,0,GRO,17,2,15.0,Spa-Francorchamps
44.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 11.0, 31.0]",Williams,0,LAT,19,3,16.0,Spa-Francorchamps
44.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 11.0, 36.0]",Haas F1 Team,0,MAG,20,3,17.0,Spa-Francorchamps
10.0,1.0,['MEDIUM'],[1.0],Alfa Romeo Racing,0,GIO,18,1,nan,Spa-Francorchamps
10.0,1.0,['MEDIUM'],[1.0],Williams,0,RUS,15,1,nan,Spa-Francorchamps
1.0,1.0,['SOFT'],[1.0],McLaren,0,SAI,7,1,nan,Spa-Francorchamps
53.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 20.0, 27.0]",AlphaTauri,0,GAS,10,3,1.0,Monza
53.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 23.0]",McLaren,0,SAI,3,2,2.0,Monza
53.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 27.0]",Racing Point,0,STR,8,2,3.0,Monza
53.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 23.0]",McLaren,0,NOR,6,2,4.0,Monza
53.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 23.0]",Mercedes,0,BOT,2,2,5.0,Monza
53.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 23.0]",Renault,0,RIC,7,2,6.0,Monza
53.0,4.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 21.0, 27.0]",Mercedes,0,HAM,1,3,7.0,Monza
53.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 23.0, 27.0]",Renault,0,OCO,12,3,8.0,Monza
53.0,3.0,"['HARD', 'MEDIUM']","[1.0, 23.0]",AlphaTauri,0,KVY,11,2,9.0,Monza
53.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 23.0]",Racing Point,0,PER,4,2,10.0,Monza
53.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 17.0, 27.0]",Williams,0,LAT,20,3,11.0,Monza
53.0,3.0,"['MEDIUM', 'HARD']","[1.0, 23.0]",Haas F1 Team,0,GRO,16,2,12.0,Monza
53.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 19.0, 27.0]",Alfa Romeo Racing,0,RAI,14,3,13.0,Monza
53.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 23.0, 27.0]",Williams,0,RUS,19,3,14.0,Monza
53.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 23.0, 27.0]",Red Bull Racing,0,ALB,9,3,15.0,Monza
53.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 21.0, 27.0]",Alfa Romeo Racing,0,GIO,18,3,16.0,Monza
30.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 23.0]",Red Bull Racing,0,VER,5,2,16.0,Monza
24.0,2.0,"['SOFT', 'HARD']","[1.0, 18.0]",Ferrari,0,LEC,13,2,18.0,Monza
18.0,2.0,"['MEDIUM', 'HARD']","[1.0, 2.0]",Haas F1 Team,0,MAG,15,2,19.0,Monza
6.0,1.0,['HARD'],[1.0],Ferrari,0,VET,17,1,20.0,Monza
59.0,6.0,"['SOFT', 'MEDIUM', 'HARD', 'MEDIUM', 'SOFT']","[1.0, 9.0, 33.0, 45.0, 46.0]",Mercedes,0,HAM,1,5,1.0,Mugello
59.0,6.0,"['SOFT', 'MEDIUM', 'HARD', 'MEDIUM', 'SOFT']","[1.0, 9.0, 32.0, 44.0, 46.0]",Mercedes,0,BOT,2,5,2.0,Mugello
59.0,6.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 33.0, 44.0]",Red Bull Racing,0,ALB,4,3,3.0,Mugello
59.0,6.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 28.0, 44.0]",Renault,0,RIC,8,3,4.0,Mugello
59.0,6.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 29.0, 44.0]",Racing Point,0,PER,7,3,5.0,Mugello
59.0,6.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 30.0, 44.0]",McLaren,0,NOR,11,3,6.0,Mugello
59.0,6.0,"['MEDIUM', 'SOFT', 'MEDIUM', 'SOFT']","[1.0, 9.0, 30.0, 44.0]",AlphaTauri,0,KVY,12,4,7.0,Mugello
59.0,6.0,"['SOFT', 'HARD', 'MEDIUM', 'SOFT']","[1.0, 22.0, 38.0, 46.0]",Ferrari,0,LEC,5,4,9.0,Mugello
